Position;Measurement;DateTime;MethodName;ResultType;SampleName;DigestionRun;StandardType;SampleType;CoreID;Top;Bottom;Replicate;CalConc;CalGroup;As 189.042;Cd 214.438;Co 228.616;Cr 267.716;Cu 324.754;Fe 259.9_2;Fe 262.829;Mn 257.611;Ni 231.604;Pb 220.353;Sn 242.949;Ti 307.864;Ti 334.941;Zn 213.856
245;Single;10.03.17 11:38;sedi_metalle;RawInt;ZH16-11 50-50.5;2;;Sample;ZH-16-11;50;50.5;;;;16165;42424.9;79935.3;122957;200828;15364600;2702490;2613050;113329;42268.5;96992.4;412745;1394700;159299
244;Single;10.03.17 11:39;sedi_metalle;RawInt;ZH16-11 50-50.5;2;;Sample;ZH-16-11;50;50.5;;;;16094.8;42991.6;80949.8;124327;202262;15132000;2680740;2606360;114417;42638.6;98371;411147;1388270;161308
243;Single;10.03.17 11:39;sedi_metalle;RawInt;ZH16-11 50-50.5;2;;Sample;ZH-16-11;50;50.5;;;;15964.2;42728;80586.3;122810;201400;15132500;2748640;2619750;113739;42416.7;97326.5;418413;1408930;159260
242;Average;10.03.17 11:39;sedi_metalle;RawInt;ZH16-11 50-50.5;2;;Sample;ZH-16-11;50;50.5;;;;16074.7;42714.8;80490.5;123365;201497;15209700;2710620;2613050;113828;42441.3;97563.3;414102;1397300;159956
241;StdDev;10.03.17 11:39;sedi_metalle;RawInt;ZH16-11 50-50.5;2;;Sample;ZH-16-11;50;50.5;;;;101.903;283.579;513.995;836.64;721.871;134148;34673;6695;549.474;186.269;719.159;3818.26;10572.6;1171.32
240;Single;10.03.17 11:34;sedi_metalle;RawInt;ZH16-11 45-45.5;2;;Sample;ZH-16-11;45;45.5;;;;16252.4;44033.3;82742.8;129175;207544;15829500;2823230;2466000;118837;44214;100841;454823;1570450;172956
239;Single;10.03.17 11:35;sedi_metalle;RawInt;ZH16-11 45-45.5;2;;Sample;ZH-16-11;45;45.5;;;;16389.8;44061;82780.3;129143;207528;15734200;2940580;2487420;119195;44286.2;100329;468229;1611430;173155
238;Single;10.03.17 11:36;sedi_metalle;RawInt;ZH16-11 45-45.5;2;;Sample;ZH-16-11;45;45.5;;;;16466;43865.9;82430.9;129352;206111;16051600;2851730;2477940;118441;43920.1;100105;456550;1580890;174356
237;Average;10.03.17 11:36;sedi_metalle;RawInt;ZH16-11 45-45.5;2;;Sample;ZH-16-11;45;45.5;;;;16369.4;43986.7;82651.3;129223;207061;15871800;2871850;2477120;118824;44140.1;100425;459867;1587590;173489
236;StdDev;10.03.17 11:36;sedi_metalle;RawInt;ZH16-11 45-45.5;2;;Sample;ZH-16-11;45;45.5;;;;108.251;105.557;191.819;112.571;822.763;162867;61206.7;10733.5;377.16;193.915;377.274;7292.72;21295.7;757.408
235;Single;10.03.17 11:31;sedi_metalle;RawInt;ZH16-11 40-40.5;2;;Sample;ZH-16-11;40;40.5;;;;16436.9;43948.6;82716.6;130219;207622;16810200;2993570;2572210;120520;44309.4;101502;450355;1555010;180150
234;Single;10.03.17 11:31;sedi_metalle;RawInt;ZH16-11 40-40.5;2;;Sample;ZH-16-11;40;40.5;;;;16441.5;44125.4;83100.5;129724;207867;16953200;3054390;2545100;120670;44442.1;101011;457301;1565050;179163
233;Single;10.03.17 11:32;sedi_metalle;RawInt;ZH16-11 40-40.5;2;;Sample;ZH-16-11;40;40.5;;;;16489.9;43889.6;83028.8;130128;207496;16875500;3051530;2626570;120526;44225.9;101313;457358;1582510;179553
232;Average;10.03.17 11:32;sedi_metalle;RawInt;ZH16-11 40-40.5;2;;Sample;ZH-16-11;40;40.5;;;;16456.1;43987.9;82948.6;130024;207662;16879600;3033160;2581290;120572;44325.8;101275;455005;1567520;179622
231;StdDev;10.03.17 11:32;sedi_metalle;RawInt;ZH16-11 40-40.5;2;;Sample;ZH-16-11;40;40.5;;;;29.362;122.706;204.12;263.477;188.654;71589.5;34318.6;41487.6;84.924;109.029;247.658;4026.83;13915.8;497.105
230;Single;10.03.17 11:27;sedi_metalle;RawInt;ZH16-11 35-35.5;2;;Sample;ZH-16-11;35;35.5;;;;16472.7;43551.1;80733.5;126484;205341;17436300;3104440;2846440;116015;43191.5;101564;393325;1311240;165814
229;Single;10.03.17 11:28;sedi_metalle;RawInt;ZH16-11 35-35.5;2;;Sample;ZH-16-11;35;35.5;;;;16546.5;43471.9;80312;125461;204920;17588900;3227090;2782460;115644;43122.5;100815;402941;1338730;164880
228;Single;10.03.17 11:28;sedi_metalle;RawInt;ZH16-11 35-35.5;2;;Sample;ZH-16-11;35;35.5;;;;16514.8;43628.4;80631.5;126640;205754;17739000;3117610;2835400;116404;43264.6;101485;394425;1310730;166305
227;Average;10.03.17 11:28;sedi_metalle;RawInt;ZH16-11 35-35.5;2;;Sample;ZH-16-11;35;35.5;;;;16511.3;43550.5;80559;126195;205338;17588100;3149710;2821430;116021;43192.9;101288;396897;1320230;165666
226;StdDev;10.03.17 11:28;sedi_metalle;RawInt;ZH16-11 35-35.5;2;;Sample;ZH-16-11;35;35.5;;;;37.022;78.252;219.904;640.43;417.006;151352;67332.9;34200.3;380.036;71.06;411.53;5263.07;16020.6;723.886
225;Single;10.03.17 11:24;sedi_metalle;RawInt;ZH16-11 30-30.5;2;;Sample;ZH-16-11;30;30.5;;;;16368.8;42789.9;78729.7;120481;202176;15062800;2709870;2850210;111054;42191.2;97645.8;368227;1206640;157542
224;Single;10.03.17 11:24;sedi_metalle;RawInt;ZH16-11 30-30.5;2;;Sample;ZH-16-11;30;30.5;;;;16319.9;42908.8;78706.2;120362;202704;15044000;2693980;2843000;111309;42139.9;97645.5;366456;1201650;156762
223;Single;10.03.17 11:25;sedi_metalle;RawInt;ZH16-11 30-30.5;2;;Sample;ZH-16-11;30;30.5;;;;16367.9;43241.6;79131.3;121220;203416;15163900;2703760;2836650;111852;42607.4;98297.6;368563;1201770;158991
222;Average;10.03.17 11:25;sedi_metalle;RawInt;ZH16-11 30-30.5;2;;Sample;ZH-16-11;30;30.5;;;;16352.2;42980.1;78855.7;120688;202765;15090200;2702540;2843290;111405;42312.8;97863;367749;1203350;157765
221;StdDev;10.03.17 11:25;sedi_metalle;RawInt;ZH16-11 30-30.5;2;;Sample;ZH-16-11;30;30.5;;;;27.976;234.139;238.937;464.838;622.271;64486;8015.32;6784.54;407.57;256.389;376.404;1132.02;2846.97;1131.11
220;Single;10.03.17 11:20;sedi_metalle;RawInt;ZH16-11 25-25.5;2;;Sample;ZH-16-11;25;25.5;;;;15822.7;42421;77498.4;115940;201144;13074000;2411690;2589630;108413;42299.9;95144;364678;1196910;162517
219;Single;10.03.17 11:21;sedi_metalle;RawInt;ZH16-11 25-25.5;2;;Sample;ZH-16-11;25;25.5;;;;15897.4;42578.4;77869.4;116085;201980;13196900;2311970;2542900;108801;42417.5;95430.4;356908;1160130;163608
218;Single;10.03.17 11:21;sedi_metalle;RawInt;ZH16-11 25-25.5;2;;Sample;ZH-16-11;25;25.5;;;;15853.1;42351.1;77651.3;116275;201343;13373100;2341690;2543900;108563;42301.9;95355.6;359583;1169080;163495
217;Average;10.03.17 11:21;sedi_metalle;RawInt;ZH16-11 25-25.5;2;;Sample;ZH-16-11;25;25.5;;;;15857.7;42450.2;77673;116100;201489;13214700;2355120;2558810;108592;42339.8;95310;360390;1175370;163207
216;StdDev;10.03.17 11:21;sedi_metalle;RawInt;ZH16-11 25-25.5;2;;Sample;ZH-16-11;25;25.5;;;;37.565;116.423;186.452;168.003;436.705;150339;51197.9;26695.6;195.656;67.326;148.545;3947.31;19180.6;599.935
215;Single;10.03.17 11:16;sedi_metalle;RawInt;ZH16-11 41 20-20.5;2;;Sample;ZH-16-11;20;20.5;;;;15652.1;41231.9;76208.8;109952;197694;12551800;2199820;2110690;103895;40954.3;93885.3;321259;1019390;138932
214;Single;10.03.17 11:17;sedi_metalle;RawInt;ZH16-11 41 20-20.5;2;;Sample;ZH-16-11;20;20.5;;;;15549.2;41024.6;75896.5;109240;196995;12422400;2247140;2122430;103611;40846.8;93522.1;329645;1043560;138960
213;Single;10.03.17 11:17;sedi_metalle;RawInt;ZH16-11 41 20-20.5;2;;Sample;ZH-16-11;20;20.5;;;;15616.8;41479.6;76322.6;109778;197997;12367700;2230570;2132990;103968;40899.3;93896.6;324645;1030840;139484
212;Average;10.03.17 11:17;sedi_metalle;RawInt;ZH16-11 41 20-20.5;2;;Sample;ZH-16-11;20;20.5;;;;15606;41245.4;76142.6;109657;197562;12447300;2225840;2122040;103825;40900.1;93768;325183;1031260;139125
211;StdDev;10.03.17 11:17;sedi_metalle;RawInt;ZH16-11 41 20-20.5;2;;Sample;ZH-16-11;20;20.5;;;;52.288;227.799;220.621;371.184;513.876;94542.1;24011.5;11155.2;188.606;53.755;213.031;4218.81;12090.6;310.93
210;Single;10.03.17 11:13;sedi_metalle;RawInt;ZH16-11 36 17.5-18;2;;Sample;ZH-16-11;17.5;18;;;;15684;41331.3;75663.6;109604;197718;12535900;2193120;2048760;103512;41010.6;94184.9;318117;1002970;135683
209;Single;10.03.17 11:13;sedi_metalle;RawInt;ZH16-11 36 17.5-18;2;;Sample;ZH-16-11;17.5;18;;;;15664.3;40968.6;75662;109012;197609;12556500;2261010;2050290;103296;40969.8;93359;323689;1018560;135355
208;Single;10.03.17 11:14;sedi_metalle;RawInt;ZH16-11 36 17.5-18;2;;Sample;ZH-16-11;17.5;18;;;;15803.1;41400;76193;110261;198737;12460300;2211050;2062580;104179;41177.2;94597.9;320293;1009630;137099
207;Average;10.03.17 11:14;sedi_metalle;RawInt;ZH16-11 36 17.5-18;2;;Sample;ZH-16-11;17.5;18;;;;15717.1;41233.3;75839.5;109626;198021;12517600;2221730;2053880;103662;41052.5;94047.3;320700;1010390;136046
206;StdDev;10.03.17 11:14;sedi_metalle;RawInt;ZH16-11 36 17.5-18;2;;Sample;ZH-16-11;17.5;18;;;;75.098;231.796;306.112;624.782;622.177;50652.7;35181.8;7576.03;460.296;109.875;630.813;2808.17;7822.5;926.838
205;Single;10.03.17 11:09;sedi_metalle;RawInt;ZH16-11 31 15-15.5;2;;Sample;ZH-16-11;15;15.5;;;;15546.5;40700.8;74565.4;106086;197478;11453700;2032130;1864610;101028;40463.8;92598.9;320218;1021220;124452
204;Single;10.03.17 11:10;sedi_metalle;RawInt;ZH16-11 31 15-15.5;2;;Sample;ZH-16-11;15;15.5;;;;15491;40552.8;74784.9;106459;197053;11343500;2059420;1828490;100917;40506;92196.1;323532;1020720;124898
203;Single;10.03.17 11:10;sedi_metalle;RawInt;ZH16-11 31 15-15.5;2;;Sample;ZH-16-11;15;15.5;;;;15515.8;40567.4;74723.4;106381;197269;11442200;2005870;1849060;100768;40521.2;92692.8;318295;1009700;124043
202;Average;10.03.17 11:10;sedi_metalle;RawInt;ZH16-11 31 15-15.5;2;;Sample;ZH-16-11;15;15.5;;;;15517.8;40607;74691.2;106309;197267;11413100;2032470;1847390;100904;40497;92495.9;320682;1017210;124464
201;StdDev;10.03.17 11:10;sedi_metalle;RawInt;ZH16-11 31 15-15.5;2;;Sample;ZH-16-11;15;15.5;;;;27.802;81.561;113.23;196.739;212.51;60577.7;26776.7;18118;130.462;29.74;263.874;2649.11;6511.54;427.633
200;Single;10.03.17 11:06;sedi_metalle;RawInt;ZH16-11 29 14-14.5;2;;Sample;ZH-16-11;14;14.5;;;;15321.4;39913.4;73111.3;101401;196056;9675140;1714880;1803680;97694.6;40309.9;90116.4;304180;946810;114409
199;Single;10.03.17 11:06;sedi_metalle;RawInt;ZH16-11 29 14-14.5;2;;Sample;ZH-16-11;14;14.5;;;;15310.9;39764.4;72810.9;101200;195477;9662030;1738590;1822770;97432.6;40275.3;89559;306286;956733;114447
198;Single;10.03.17 11:07;sedi_metalle;RawInt;ZH16-11 29 14-14.5;2;;Sample;ZH-16-11;14;14.5;;;;15327;39703.9;72517.4;100608;195045;9549960;1705680;1812590;97037.2;40019.9;89435.9;302846;947865;114227
197;Average;10.03.17 11:07;sedi_metalle;RawInt;ZH16-11 29 14-14.5;2;;Sample;ZH-16-11;14;14.5;;;;15319.8;39793.9;72813.2;101070;195526;9629040;1719720;1813010;97388.1;40201.7;89703.8;304437;950469;114361
196;StdDev;10.03.17 11:07;sedi_metalle;RawInt;ZH16-11 29 14-14.5;2;;Sample;ZH-16-11;14;14.5;;;;8.173;107.82;296.957;412.253;507.278;68801.1;16979.8;9552.04;330.948;158.391;362.613;1734.38;5450.08;117.593
195;Single;10.03.17 11:02;sedi_metalle;RawInt;ZH16-11 27 13-13.5;2;;Sample;ZH-16-11;13;13.5;;;;15359.8;39259;71865.9;104644;202889;10612300;1932240;1903510;96614.6;45482.7;89351.6;316032;1006680;123116
194;Single;10.03.17 11:02;sedi_metalle;RawInt;ZH16-11 27 13-13.5;2;;Sample;ZH-16-11;13;13.5;;;;15535.8;39494.2;72323.5;105262;203398;10526700;1876600;1883480;97103.9;45752.9;90066.7;312098;986572;124619
193;Single;10.03.17 11:03;sedi_metalle;RawInt;ZH16-11 27 13-13.5;2;;Sample;ZH-16-11;13;13.5;;;;15483.6;39407.7;72716.8;105067;203742;10534400;1901870;1896500;97202.6;45765.4;90080.5;314572;996210;124301
192;Average;10.03.17 11:03;sedi_metalle;RawInt;ZH16-11 27 13-13.5;2;;Sample;ZH-16-11;13;13.5;;;;15459.7;39387;72302.1;104991;203343;10557800;1903570;1894500;96973.7;45667;89832.9;314234;996487;124012
191;StdDev;10.03.17 11:03;sedi_metalle;RawInt;ZH16-11 27 13-13.5;2;;Sample;ZH-16-11;13;13.5;;;;90.395;118.963;425.855;315.932;429.151;47355.1;27858.9;10164.2;314.881;159.731;416.904;1988.66;10056.9;792.081
190;Single;10.03.17 10:58;sedi_metalle;RawInt;ZH16-11 25 12-12.5 3;2;;Sample;ZH-16-11;12;12.5;3;;;15852.8;39136.4;71433.4;110746;218367;8524740;1507530;1337210;94117.4;62743.2;88043.5;279412;832500;121122
189;Single;10.03.17 10:59;sedi_metalle;RawInt;ZH16-11 25 12-12.5 3;2;;Sample;ZH-16-11;12;12.5;3;;;15889.1;39191.9;71595;111516;218933;8518910;1506450;1342320;94400.8;63265.5;88304.2;281493;831139;122670
188;Single;10.03.17 10:59;sedi_metalle;RawInt;ZH16-11 25 12-12.5 3;2;;Sample;ZH-16-11;12;12.5;3;;;15762.2;38990.1;70944;111082;217517;8495690;1516020;1361120;93777.6;62711.3;87752.2;278090;838944;121464
187;Average;10.03.17 10:59;sedi_metalle;RawInt;ZH16-11 25 12-12.5 3;2;;Sample;ZH-16-11;12;12.5;3;;;15834.7;39106.1;71324.1;111115;218272;8513110;1510000;1346880;94098.6;62906.7;88033.3;279665;834194;121752
186;StdDev;10.03.17 10:59;sedi_metalle;RawInt;ZH16-11 25 12-12.5 3;2;;Sample;ZH-16-11;12;12.5;3;;;65.358;104.249;338.976;386.038;712.731;15368;5241.36;12591.3;312.025;311.168;276.141;1715.55;4169.24;813.194
185;Single;10.03.17 10:55;sedi_metalle;RawInt;ZH16-11 25 12-12.5 2;2;;Sample;ZH-16-11;12;12.5;2;;;17265.1;41377.2;75846.2;135923;244457;12697300;2249730;2020850;104289;73235.1;95273.5;339319;1096860;168869
184;Single;10.03.17 10:55;sedi_metalle;RawInt;ZH16-11 25 12-12.5 2;2;;Sample;ZH-16-11;12;12.5;2;;;17034.8;41525.1;76016.5;135685;244108;12682100;2284860;2016450;104372;73214;95059.9;342170;1104740;168034
183;Single;10.03.17 10:56;sedi_metalle;RawInt;ZH16-11 25 12-12.5 2;2;;Sample;ZH-16-11;12;12.5;2;;;17202.7;41426;76075.1;136519;244592;12762800;2249080;2017030;104548;73904.9;95394.3;339744;1094460;170281
182;Average;10.03.17 10:56;sedi_metalle;RawInt;ZH16-11 25 12-12.5 2;2;;Sample;ZH-16-11;12;12.5;2;;;17167.5;41442.8;75979.3;136042;244386;12714100;2261220;2018110;104403;73451.3;95242.6;340411;1098690;169061
181;StdDev;10.03.17 10:56;sedi_metalle;RawInt;ZH16-11 25 12-12.5 2;2;;Sample;ZH-16-11;12;12.5;2;;;119.109;75.362;118.906;429.615;249.761;42883.1;20472.5;2390.56;132.254;392.942;169.332;1538.09;5377.93;1135.78
180;Single;10.03.17 10:51;sedi_metalle;RawInt;ZH16-11 25 12-12.5 1;2;;Sample;ZH-16-11;12;12.5;1;;;16237.4;39887.2;73194.6;117779;225920;9603580;1710090;1545890;97268.6;64110;91144.7;292547;889712;133431
179;Single;10.03.17 10:52;sedi_metalle;RawInt;ZH16-11 25 12-12.5 1;2;;Sample;ZH-16-11;12;12.5;1;;;16328.5;39914.6;73236;118496;226380;9534600;1703200;1525650;97561.4;64472;90881.5;290548;885956;134285
178;Single;10.03.17 10:52;sedi_metalle;RawInt;ZH16-11 25 12-12.5 1;2;;Sample;ZH-16-11;12;12.5;1;;;16284;40267.3;73754.7;118554;227553;9684470;1692500;1528740;98466.6;64573.4;91853.9;288660;883516;134308
177;Average;10.03.17 10:52;sedi_metalle;RawInt;ZH16-11 25 12-12.5 1;2;;Sample;ZH-16-11;12;12.5;1;;;16283.3;40023;73395.1;118276;226618;9607550;1701930;1533430;97765.5;64385.1;91293.4;290585;886395;134008
176;StdDev;10.03.17 10:52;sedi_metalle;RawInt;ZH16-11 25 12-12.5 1;2;;Sample;ZH-16-11;12;12.5;1;;;45.554;211.984;312.11;431.679;842.043;75013.8;8863.5;10903.6;624.543;243.607;502.958;1943.76;3121.21;499.829
175;Single;10.03.17 10:47;sedi_metalle;RawInt;ZH16-11 23 11-11.5 3;2;;Sample;ZH-16-11;11;11.5;3;;;19993.6;40637.1;75649;174586;441778;11179000;2014780;1645560;98677.7;166796;92391.4;304393;940502;225892
174;Single;10.03.17 10:48;sedi_metalle;RawInt;ZH16-11 23 11-11.5 3;2;;Sample;ZH-16-11;11;11.5;3;;;20078.4;40560.4;75580.4;174503;443120;11164200;1964850;1661890;98437.1;166663;92735.9;301188;932882;225485
173;Single;10.03.17 10:49;sedi_metalle;RawInt;ZH16-11 23 11-11.5 3;2;;Sample;ZH-16-11;11;11.5;3;;;20066;40825;75746.3;175269;443869;11134600;2007600;1653790;98809.1;167246;93007.9;303966;940580;226468
172;Average;10.03.17 10:49;sedi_metalle;RawInt;ZH16-11 23 11-11.5 3;2;;Sample;ZH-16-11;11;11.5;3;;;20046;40674.2;75658.6;174786;442922;11159300;1995740;1653750;98641.3;166902;92711.7;303182;937988;225948
171;StdDev;10.03.17 10:49;sedi_metalle;RawInt;ZH16-11 23 11-11.5 3;2;;Sample;ZH-16-11;11;11.5;3;;;45.801;136.139;83.363;420.344;1059.42;22607.4;26994.2;8165.09;188.652;305.526;308.96;1740.29;4422.1;493.915
170;Single;10.03.17 10:44;sedi_metalle;RawInt;ZH16-11 23 11-11.5 2;2;;Sample;ZH-16-11;11;11.5;2;;;18930.4;39452.3;72293.7;160438;410355;9262340;1688970;1440680;94458.8;152446;88790.7;284429;850882;200191
169;Single;10.03.17 10:44;sedi_metalle;RawInt;ZH16-11 23 11-11.5 2;2;;Sample;ZH-16-11;11;11.5;2;;;18930.1;39342;72622.1;160226;412444;9213910;1657420;1468280;94848.2;151533;89141.3;280435;847918;199361
168;Single;10.03.17 10:45;sedi_metalle;RawInt;ZH16-11 23 11-11.5 2;2;;Sample;ZH-16-11;11;11.5;2;;;18884.2;39523.3;72981.1;160603;409358;9341370;1667780;1436980;95000.7;152085;89234.6;283466;841899;199856
167;Average;10.03.17 10:45;sedi_metalle;RawInt;ZH16-11 23 11-11.5 2;2;;Sample;ZH-16-11;11;11.5;2;;;18914.9;39439.2;72632.3;160422;410719;9272540;1671390;1448650;94769.2;152021;89055.5;282777;846900;199803
166;StdDev;10.03.17 10:45;sedi_metalle;RawInt;ZH16-11 23 11-11.5 2;2;;Sample;ZH-16-11;11;11.5;2;;;26.587;91.357;343.813;188.988;1574.87;64339.3;16081.8;17103.3;279.447;459.818;234.049;2084.32;4577.26;417.562
165;Single;10.03.17 10:40;sedi_metalle;RawInt;ZH16-11 23 11-11.5 1;2;;Sample;ZH-16-11;11;11.5;1;;;20498.2;40874.2;74989.4;190063;472671;11732300;2098120;1781570;100194;182395;91706;319561;1011630;243648
164;Single;10.03.17 10:41;sedi_metalle;RawInt;ZH16-11 23 11-11.5 1;2;;Sample;ZH-16-11;11;11.5;1;;;20556.9;40987.5;75411.2;192389;481480;11838700;2105060;1837250;100930;185484;92881.5;320161;1021070;247631
163;Single;10.03.17 10:41;sedi_metalle;RawInt;ZH16-11 23 11-11.5 1;2;;Sample;ZH-16-11;11;11.5;1;;;20429.9;40960.8;75369.6;191526;479443;11688900;2148530;1818990;100606;184324;92389.8;323961;1028470;245959
162;Average;10.03.17 10:41;sedi_metalle;RawInt;ZH16-11 23 11-11.5 1;2;;Sample;ZH-16-11;11;11.5;1;;;20495;40940.8;75256.7;191326;477865;11753300;2117240;1812600;100577;184068;92325.8;321228;1020390;245746
161;StdDev;10.03.17 10:41;sedi_metalle;RawInt;ZH16-11 23 11-11.5 1;2;;Sample;ZH-16-11;11;11.5;1;;;63.56;59.23;232.45;1175.83;4611.72;77076.3;27322.1;28384.1;368.876;1560.37;590.36;2386.07;8440.57;2000.02
160;Single;10.03.17 10:37;sedi_metalle;RawInt;ZH16-11 21 10-10.5 3;2;;Sample;ZH-16-11;10;10.5;3;;;19387.7;43279.6;74271.7;222619;430832;9760160;1780290;1547210;96999.7;183368;89846.9;298635;922614;332679
159;Single;10.03.17 10:37;sedi_metalle;RawInt;ZH16-11 21 10-10.5 3;2;;Sample;ZH-16-11;10;10.5;3;;;19250.5;43586;74515.9;225230;432159;9768770;1721340;1550860;97759;185914;90718.1;292695;907202;332065
158;Single;10.03.17 10:38;sedi_metalle;RawInt;ZH16-11 21 10-10.5 3;2;;Sample;ZH-16-11;10;10.5;3;;;19394.8;43488.1;74233.5;223865;433652;10011300;1779040;1553440;97346.7;184967;89963.4;299969;923840;335107
157;Average;10.03.17 10:38;sedi_metalle;RawInt;ZH16-11 21 10-10.5 3;2;;Sample;ZH-16-11;10;10.5;3;;;19344.3;43451.2;74340.4;223905;432214;9846740;1760220;1550500;97368.5;184750;90176.1;297100;917885;333284
156;StdDev;10.03.17 10:38;sedi_metalle;RawInt;ZH16-11 21 10-10.5 3;2;;Sample;ZH-16-11;10;10.5;3;;;81.34;156.492;153.212;1305.95;1410.81;142575;33679.8;3130.28;380.118;1286.84;472.958;3872.43;9272.32;1608.62
155;Single;10.03.17 10:33;sedi_metalle;RawInt;ZH16-11 21 10-10.5 2;2;;Sample;ZH-16-11;10;10.5;2;;;19995;44504.9;75462;244170;457605;11112600;1975890;1730640;99857.6;200592;91850;324712;1037350;363028
154;Single;10.03.17 10:34;sedi_metalle;RawInt;ZH16-11 21 10-10.5 2;2;;Sample;ZH-16-11;10;10.5;2;;;19802.6;44302.2;75541.3;244984;461510;11079000;1948490;1753800;99727.7;201303;91541.3;322267;1032550;366745
153;Single;10.03.17 10:34;sedi_metalle;RawInt;ZH16-11 21 10-10.5 2;2;;Sample;ZH-16-11;10;10.5;2;;;19976.1;44762.3;75777.6;245927;458538;11014700;1971230;1718460;100436;201699;92016.5;325107;1034090;362563
152;Average;10.03.17 10:34;sedi_metalle;RawInt;ZH16-11 21 10-10.5 2;2;;Sample;ZH-16-11;10;10.5;2;;;19924.6;44523.1;75593.6;245027;459218;11068800;1965200;1734300;100007;201198;91802.6;324029;1034660;364112
151;StdDev;10.03.17 10:34;sedi_metalle;RawInt;ZH16-11 21 10-10.5 2;2;;Sample;ZH-16-11;10;10.5;2;;;106.048;230.591;164.18;879.289;2039.29;49745.8;14660.5;17952;377.074;560.92;241.12;1538.38;2450.82;2292.07
150;Single;10.03.17 10:29;sedi_metalle;RawInt;ZH16-11 21 10-10.5 1;2;;Sample;ZH-16-11;10;10.5;1;;;18561.1;42977.3;73609.8;200417;391383;8386920;1511890;1337480;95203.8;163333;89549.6;278606;819598;296728
149;Single;10.03.17 10:30;sedi_metalle;RawInt;ZH16-11 21 10-10.5 1;2;;Sample;ZH-16-11;10;10.5;1;;;18583.8;42672.3;73173.5;199671;390270;8403470;1487220;1347800;94640.8;162253;89158;273710;815647;295119
148;Single;10.03.17 10:31;sedi_metalle;RawInt;ZH16-11 21 10-10.5 1;2;;Sample;ZH-16-11;10;10.5;1;;;18490;42778.6;73342;198866;387389;8271640;1484300;1309830;94686;161916;88999.4;277278;807948;294002
147;Average;10.03.17 10:31;sedi_metalle;RawInt;ZH16-11 21 10-10.5 1;2;;Sample;ZH-16-11;10;10.5;1;;;18545;42809.4;73375.1;199651;389681;8354010;1494470;1331700;94843.5;162501;89235.7;276531;814398;295283
146;StdDev;10.03.17 10:31;sedi_metalle;RawInt;ZH16-11 21 10-10.5 1;2;;Sample;ZH-16-11;10;10.5;1;;;48.937;154.815;220.025;775.687;2061.19;71812.9;15156.6;19633.1;312.818;740.254;283.203;2531.96;5924.63;1370.38
145;Single;10.03.17 10:26;sedi_metalle;RawInt;ZH16-11 19 9-9.5;2;;Sample;ZH-16-11;9;9.5;;;;16166.1;50941.9;72035.5;240505;329885;6898490;1240310;1251690;91454.7;144526;86755.1;260053;749529;630871
144;Single;10.03.17 10:26;sedi_metalle;RawInt;ZH16-11 19 9-9.5;2;;Sample;ZH-16-11;9;9.5;;;;16241.9;51098.1;72129.2;241404;330513;7024210;1227630;1261260;91468.5;145057;87008.9;258451;749061;634061
143;Single;10.03.17 10:27;sedi_metalle;RawInt;ZH16-11 19 9-9.5;2;;Sample;ZH-16-11;9;9.5;;;;16285;51224.7;72076.9;242933;331443;6970450;1271730;1263260;91791;145802;86536.4;263746;763186;640519
142;Average;10.03.17 10:27;sedi_metalle;RawInt;ZH16-11 19 9-9.5;2;;Sample;ZH-16-11;9;9.5;;;;16231;51088.2;72080.5;241614;330614;6964380;1246560;1258740;91571.4;145128;86766.8;260750;753925;635150
141;StdDev;10.03.17 10:27;sedi_metalle;RawInt;ZH16-11 19 9-9.5;2;;Sample;ZH-16-11;9;9.5;;;;60.195;141.658;46.956;1227.55;783.863;63079.2;22703.9;6183.98;190.304;640.984;236.467;2715.44;8023.39;4915.38
140;Single;10.03.17 10:22;sedi_metalle;RawInt;Sn 5.0 mg C;;;SnCal;;;;;5;3;13602.4;37223;66029.2;64584.1;179068;45055.2;43516.2;53640.2;77992.3;33426.2;234294;131952;196991;37585.7
139;Single;10.03.17 10:23;sedi_metalle;RawInt;Sn 5.0 mg C;;;SnCal;;;;;5;3;13624.5;37179.9;65423.4;64359.8;178134;44891.7;43189.7;53246.2;77581.9;33149.9;231960;131568;196151;37410.6
138;Single;10.03.17 10:23;sedi_metalle;RawInt;Sn 5.0 mg C;;;SnCal;;;;;5;3;13608.3;37293.3;66131.8;64783.4;179942;45286.7;43590.6;53669.9;78131.1;33438.5;233884;132489;197645;37744.8
137;Average;10.03.17 10:23;sedi_metalle;RawInt;Sn 5.0 mg C;;;SnCal;;;;;5;3;13611.7;37232.1;65861.5;64575.8;179048;45077.9;43432.2;53518.8;77901.8;33338.2;233379;132003;196929;37580.4
136;StdDev;10.03.17 10:23;sedi_metalle;RawInt;Sn 5.0 mg C;;;SnCal;;;;;5;3;11.443;57.241;382.83;211.923;904.166;198.473;213.252;236.516;285.574;163.189;1246.16;462.613;748.927;167.164
135;Single;10.03.17 10:19;sedi_metalle;RawInt;Sn 2.5 mg C;;;SnCal;;;;;2.5;3;13611.7;37046.9;65467.4;64090.1;178026;44703.8;43128.6;54059.2;77365.5;33081.1;155036;130897;195461;37278.9
134;Single;10.03.17 10:19;sedi_metalle;RawInt;Sn 2.5 mg C;;;SnCal;;;;;2.5;3;13551.8;37560.1;66262.2;64643.6;179645;45243.2;43608.3;54353;77957.4;33519;155372;132150;197436;37443.9
